,Ind,Pri_GDR2,Cmp_GDR2,Pri,Cmp,GLON,GLAT,Vmag,f_Vmag,SpType,pml,pmb,dpml,e_dpml,dpmb,e_dpmb,Dis,e_Dis,Rvel,dRVel,e_dRVel,Mass,dR,Prob,Comm,RAdeg_y,DEdeg_y,e_RAdeg_y,e_DEdeg_y,Plx_y,pmRA_y,pmDE_y,e_Plx_y,e_pmRA_y,e_pmDE_y,Hpmag_y,e_Hpmag_y,B-V_y,e_B-V_y,V-I_y,angular_distance_y,ra_y,ra_error_y,dec_y,dec_error_y,parallax_y,parallax_error_y,pmra_y,pmra_error_y,pmdec_y,pmdec_error_y,phot_g_mean_mag_y,phot_bp_mean_mag_y,phot_rp_mean_mag_y,radial_velocity_y,radial_velocity_error_y,RAdeg_x,DEdeg_x,e_RAdeg_x,e_DEdeg_x,Plx_x,pmRA_x,pmDE_x,e_Plx_x,e_pmRA_x,e_pmDE_x,Hpmag_x,e_Hpmag_x,B-V_x,e_B-V_x,V-I_x,angular_distance_x,ra_x,ra_error_x,dec_x,dec_error_x,parallax_x,parallax_error_x,pmra_x,pmra_error_x,pmdec_x,pmdec_error_x,phot_g_mean_mag_x,phot_bp_mean_mag_x,phot_rp_mean_mag_x,radial_velocity_x,radial_velocity_error_x,dpmra_HIP,dpmra_HIP_err,dpmde_HIP,dpmde_HIP_err,cos_angsep_HIP,dcos_angsep_HIP,proy_sep_HIP,proy_sep_error_HIP,rel_vel_HIP,rel_vel_HIP_err,distance_x,distance_error_x,distance_y,distance_error_y,dpmra_GDR2,dpmra_GDR2_err,dpmde_GDR2,dpmde_GDR2_err,del_pmra_GDR2,del_pmra_GDR2_err,del_pmde_GDR2,del_pmde_GDR2_err,cos_angsep_GDR2,dcos_angsep_GDR2,ang_sep_GDR2,ang_sep_GDR2_err,proy_sep_GDR2,proy_sep_error_GDR2,rel_vel_GDR2,rel_vel_GDR2_err,U,V,W,pmra_corr,pmde_corr,rvel_corr,U1,V1,W1,pmra_corr1,pmde_corr1,rvel_corr1,U2,V2,W2,pmra_corr2,pmde_corr2,rvel_corr2,dvel_ra,dvel_ra_err,dvel_dec,dvel_dec_err
222,215,749786562715192320,748360706587700352,51312,52140,193.5,60.9,8.62,, G8III;UnK,64.0,-106.2,0.7,2.5,-5.3,2.6,46.8,1.9,,,,0.85,2.4242,0.92,,159.78290861,32.83335722,0.74,0.58,21.38,-109.56,-59.62,0.85,0.6,0.5,8.7589,0.0013,0.711,0.013999999999999999,0.77,0.0075499227687121,159.78202662449664,0.049717671920593946,32.832960220094,0.049439676352816035,19.84835293759624,0.054172224143245525,-110.3382438301927,0.10556567430778883,-58.93858447654477,0.08661319063040526,8.44979,8.820862,7.9684405,-0.6043128564073648,0.17327436999451995,157.21445875,34.88582428,0.79,0.51,21.31,-110.28,-61.58,0.75,0.66,0.37,7.9705,0.0013,0.652,0.013000000000000001,0.72,0.005433421170434472,157.21354492568125,0.040411161462649066,34.8854083355695,0.038816901811201336,20.266011539548053,0.051835922693103116,-111.1864824837172,0.06893995540745397,-62.01733141039933,0.06866729146967519,7.6886600000000005,8.024439,7.240067999999999,4.110462765673017,0.16980730769003927,0.7199999999999989,1.26,1.9600000000000009,0.87,0.9986660251230224,5.116574993664196e-09,2.4198800080924077,0.18136023895768236,0.5365533627573498,1.4229362948204514,49.34370031560244,0.12621014401180275,50.38201422274317,0.13750792198444067,0.8482386535245041,0.1745056297152428,3.0787469338545606,0.15528048210008044,0.8482386535245041,0.1745056297152428,3.0787469338545606,0.15528048210008044,0.9986660131999867,4.0923509455263544e-10,2.9597953717906296,4.5409803518087196e-07,2.575537780955427,0.01362207419192851,0.5515734291807759,0.09105993345370164,-0.6854355131339087,28.494650820008147,-9.547638296636325,-0.21131895284820246,-4.606002958392416,0.4722158699750585,2.4216153370473066,27.188281427617408,-12.154380922384469,0.843706701458558,3.9791007526307496,-0.45905866992017685,2.423213838113316,27.188759627528036,-11.898563976528685,-0.8440463565628562,-3.9818684115872145,4.5771953325767205,0.39442323552097136,0.09705810728152801,0.6478565206236215,0.0360482814425985
224,218,3550081879381593728,3550084490721711872,52787,52776,268.7,32.2,9.91,, K4.5Vk;UnK,-91.6,-91.8,2.7,3.0,1.8,3.1,32.6,1.5,,,,0.66,0.0392,1.0,,161.85611121,-22.28664288,1.51,0.91,30.64,-126.06,-30.31,1.39,1.44,1.16,10.0431,0.0027,1.155,0.015,1.12,0.004364079734724214,161.85520426184962,0.037692223344935584,-22.286842704003515,0.04542049609010551,29.759576465227628,0.06957951009786748,-124.53873723201706,0.11233987744101613,-29.837021521676586,0.0704151482700868,9.501366,10.161422,8.7539625,23.23671469537179,0.5221471265856549,161.88013635,-22.34796385,0.88,0.64,29.0,-123.96,-28.18,0.85,0.86,0.8,8.5309,0.0027,0.831,0.017,0.85,0.0038605537687848406,161.8792291818411,0.042848388442128106,-22.348153896999136,0.055339987506917716,29.751535789913827,0.07520333010721293,-124.68953179174328,0.11503996683140867,-28.34104034447515,0.08374451509970632,8.159319,8.595906,7.6084833,23.848547529828195,0.24605232153901865,-2.1000000000000085,2.3,-2.129999999999999,1.96,0.9999993520428938,5.2837964127069145e-09,0.03820401497914791,0.002991819929321236,0.7647969956799681,1.1136861072667052,33.6117102344348,0.08496074145809698,33.60262875946649,0.07856477560478975,0.15079455972622213,0.2273798442724248,-1.4959811772014362,0.15415966336979312,0.15079455972622213,0.2273798442724248,-1.4959811772014362,0.15415966336979312,0.9999993522270962,3.4334818852438926e-10,0.06521523183146756,1.7283475428986446e-05,0.03825236780542157,0.00019626580909920863,0.23908129984800233,0.009452777421454235,-13.15302995867418,25.206509216683784,-13.24415938440861,-0.01986083948520445,0.14803767600233897,-0.002860573657251564,-12.541661250838127,24.984207956408227,-13.209698013321432,0.018184973443311492,-0.1442950153934106,0.0026223390444677364,7.8102899231521,18.34622763589874,-4.1761400060083265,0.03820757291177301,-0.012190874700966248,23.845671507728056,0.02624452005390765,0.060416511053785774,0.21365905995044265,0.001975197913342371
231,224,3967618155853506304,3965063921622777856,55765,55262,240.8,64.4,7.12,, F8V;OtH,-87.0,-118.1,5.2,1.3,5.3,1.3,44.0,1.3,9.1,11.0,1.4,1.22,2.6398,0.96,,169.77792681,13.39075349,1.0,0.86,22.71,-145.38,-0.83,0.65,0.71,0.49,7.2306,0.0009,0.507,0.012,0.58,0.002862779261592824,169.77691246090484,0.03895275342300352,13.39075363485026,0.03549678578066772,21.064865677259927,0.041134510824414494,-146.5894741054859,0.07990547780651812,-0.005648532693004585,0.06894249765792483,6.990325,7.27043,6.6156880000000005,8.332327148222241,0.21296120717373532,171.4019142,16.45655059,0.68,0.54,22.77,-142.24,-4.65,0.33,0.29,0.28,5.6728,0.001,0.39,0.005,0.46,0.009127490643807268,171.4009117519651,0.11014745437677244,16.45651273184012,0.105965400634244,21.187371466238453,0.13298518380294186,-142.34700041349697,0.20433041837383584,-5.645436860575905,0.17900200038352188,5.4628143,5.7246537,5.159236,18.884786276154454,0.6746372977966769,-3.1399999999999864,1.0,3.8200000000000003,0.77,0.9981940394299387,3.5927091842548026e-09,2.6428920549048454,0.11399887768859636,1.0825351173949895,0.8434573687311908,47.1979264437533,0.29624368144212265,47.472412847119465,0.09270196686936194,-4.24247369198892,0.28423589618035394,5.639788327882901,0.2479444980414467,-4.24247369198892,0.28423589618035394,5.639788327882901,0.2479444980414467,0.998194069338701,3.6035815671207184e-10,3.4439239012019227,3.437064012356227e-07,2.8447851454205817,0.02337543619153595,1.7018536694217739,0.16996983345530442,-13.499802626889474,34.24909815818002,4.138575731238724,-3.205995849686957,-3.607929827398383,-0.9112816907717303,-2.1231005987863174,33.900460182051106,1.9284547897443174,1.8201594001731962,0.8040949828684172,0.911639763172662,4.4077768386271305,31.541122874744936,-1.2112485879837587,-0.9249608705392234,0.8880504380870295,17.939399970814538,1.8587311180518036,0.19627520026866196,0.4549603396418503,0.05274268644715139
237,229,3975129194660883328,3975223065466473216,58067,58073,240.5,74.9,8.43,, G5;BiN,-236.3,-384.9,3.2,1.3,0.2,1.3,38.4,2.0,5.6,0.3,0.1,0.85,0.0144,1.0,,178.64732892,19.42786358,1.07,0.94,26.05,-452.47,-15.89,1.37,1.17,1.03,8.5522,0.0018,0.76,0.015,0.8,0.0017533241651093556,178.644110921908,0.03956531017754851,19.42775947510033,0.029759888127510944,25.251797570569263,0.04530790786386808,-450.5997989404276,0.08344621813245476,-15.497203114408553,0.05766758746769635,8.224210000000001,8.612499,7.7141323,5.7576064195523715,0.22268754943588576,178.63477708,19.41126815,0.96,0.76,24.69,-449.42,-16.11,1.07,1.16,0.8,8.3393,0.0021,0.71,0.015,0.76,0.003641680628398132,178.63155866318698,0.046391179936141655,19.41115688796979,0.03433126860174469,25.23835595302531,0.052397249795368285,-450.5024890977799,0.09494920434790532,-16.554495457538287,0.06926188934764622,8.029415,8.399677,7.53702,5.941217107547544,0.2908755632161171,-3.0500000000000114,2.33,0.21999999999999886,1.83,0.9999999367095251,5.170667017803963e-09,0.01403381750086768,0.0019160261637635176,3.958120724966447,7.633072043218619,39.62223220328781,0.08225955771722508,39.60114115461985,0.07105414375841214,-0.09730984264768949,0.17839542248036008,1.0572923431297347,0.12692947681534258,-0.09730984264768949,0.17839542248036008,1.0572923431297347,0.12692947681534258,0.999999936671884,1.949669171030902e-10,0.020390877541003508,3.138847976000697e-05,0.014097321912098636,7.626306053862585e-05,0.2020809297536184,0.0510694287890012,-4.614319889078465,84.74295958227631,-0.9578299711916611,0.24766679964494642,-0.01485804759615661,0.01838181749362633,-4.394143622021568,84.70951687756514,-0.8282547575039938,-0.24732907536912307,0.01565698093381762,-0.01831929712896674,0.9875881735373524,84.60913924527884,-2.932362547378083,0.24112687022784485,-0.024029354501077904,5.959598548795084,0.0733507546398613,0.2942779665372238,0.19750360921267962,0.012175212314693633
239,230,5236197322996128128,5236196498362394112,58085,58121,297.3,-4.1,8.4,, G3V;OtH,27.1,-59.2,1.5,1.8,-3.6,1.8,41.0,1.2,-7.6,1.1,0.5,0.86,0.0465,1.0,,178.81473879,-66.40892783,0.69,0.66,24.37,12.45,-63.57,0.72,0.77,0.59,8.5389,0.0019,0.693,0.013999999999999999,0.75,0.002922306879449167,178.8149517892783,0.02532637942694735,-66.40935351403682,0.025330298475474664,22.71898887346161,0.03239541088862048,12.723944154637547,0.048248014538689,-63.279262923423154,0.045498298805320685,8.240995,8.623358,7.743485499999999,-7.633531132303224,0.134796972642603,178.68590817,-66.37603942,0.46,0.46,22.97,14.2,-64.68,0.35,0.35,0.28,6.4662,0.0006,0.406,0.001,0.47,0.0023464715627710465,178.68614068398205,0.01938521618211619,-66.37648230394632,0.019991158782978587,22.687242927116923,0.023988078186738013,13.791917467041664,0.03660630346415224,-65.81558183023691,0.03613718777376188,6.2748919999999995,6.4936504,5.968605,-6.797865111499656,0.3686031171128454,-1.75,1.12,1.1100000000000065,0.87,0.99999942983969,3.987062802893824e-09,0.045153895372100024,0.0021608448710622387,1.1075120145940232,0.507720493943172,44.077634431495866,0.04660494641970778,44.01604338862611,0.06276326024929418,-1.067973312404117,0.08485431800284124,2.5363189068137544,0.08163548657908257,-1.067973312404117,0.08485431800284124,2.5363189068137544,0.08163548657908257,0.99999943014883,1.613343521613377e-10,0.06116716794497758,8.658722549200421e-06,0.047023014400211435,0.0001234145431047942,0.5939758069131256,0.02448701444089811,15.252360120119594,-3.2320911240470878,0.7179347506152709,-0.1843724408600096,0.0821516516598848,-0.010498105790076373,15.095781548741781,-2.967511785993222,1.7120151996040116,0.18087595021323466,-0.08339004664550487,0.009949316840264899,12.529000918890583,-3.1696303601067215,-5.510257875515806,-0.15501892769057335,0.0634890093322582,-6.808359343518346,0.26560058796120645,0.024609022517225552,0.5660482995749252,0.01635461331174938
247,245,3945118265299248128,3945118643256370688,64057,64059,353.5,85.2,8.55,, G0;BiN,-63.4,293.3,2.3,1.4,0.6,1.4,37.3,1.7,-2.0,0.1,0.3,0.83,0.0067,1.0,,196.92043059,24.01957388,0.94,0.96,26.83,-262.43,146.53,1.22,1.08,0.84,8.6777,0.002,0.77,0.015,0.81,0.0022236175630351387,196.9184958270961,0.031581268390460764,24.02055765692399,0.022930496540442363,26.714441906106895,0.03670020839776325,-262.45544649804293,0.07787141193588963,146.0417692280289,0.05358285419676319,8.334164,8.744671,7.797952,-1.7012155698389575,0.1308418229401484,196.9161456,24.00945288,0.84,0.84,28.25,-261.62,148.93,0.92,0.82,0.61,8.279,0.0019,0.6890000000000001,0.005,0.75,0.0016308205858813626,196.91421696430663,0.031331086757737686,24.010449430366783,0.02419174274728985,26.70778721981954,0.03762539954432264,-261.6377128377506,0.0773031405846032,148.00344244816006,0.058884835712112366,7.966258,8.338886,7.4714136,-1.6816641632214375,0.1508076855371598,-0.8100000000000023,1.9,-2.4000000000000057,1.45,0.9999999820649255,6.4886579141858e-09,0.006881631321312862,0.0017841560607728287,2.6272766629815925,3.786177018531891,37.44226325338969,0.052747915922703524,37.43293621909432,0.051425239015264364,-0.8177336602923333,0.15517455252049284,-1.9616732201311606,0.11246768990887555,-0.8177336602923333,0.15517455252049284,-1.9616732201311606,0.11246768990887555,0.999999982110986,1.698828757613766e-10,0.01083754299524387,5.1459319421356264e-05,0.007081352232632911,5.332843822185357e-05,0.37924991477116693,0.12262501723677534,-1.8141187310022617,47.98234973961855,23.309973231339473,0.06004547429927243,-0.04650289043038924,-0.0014667168953772514,-1.9736403031944747,48.07434709250897,22.97595962703963,-0.06028717428876007,0.046046524639166364,0.0013946840126879412,-3.2838188717414543,47.53542232168549,23.994247837966185,0.06069203253815658,-0.04483081134978306,-1.6831308500334996,0.12297773267950163,0.10196018443058344,0.36318276808020755,0.0926549739957433
257,253,3721126409323324416,3721114933170707328,67246,67291,338.1,65.3,10.02,, M0V;OtH,-495.4,167.4,1.8,2.4,1.7,2.3,30.8,1.5,-25.3,-5.8,2.5,0.65,0.075,1.0,,206.87124457,6.31592692,1.29,1.05,32.49,-507.55,-111.05,1.6,1.33,0.99,10.1295,0.0029,1.2009999999999998,0.006,1.16,0.002419595533835626,206.86779239249455,0.041854907527526505,6.315179418424761,0.027597433308644042,31.91661997068921,0.04588075116786399,-509.44024258805166,0.0833659380642554,-111.02152731289831,0.06053443317129055,9.5313635,10.23846,8.748385,-30.668597020721364,0.1500618955235784,206.73925975,6.35064241,0.63,0.51,31.58,-509.71,-110.51,0.44,0.37,0.25,6.4639999999999995,0.0008,0.63,0.006,0.69,0.0030390488492616444,206.73579924515263,0.034181020450823614,6.3498993634617475,0.0290497240296802,31.75676467890995,0.03904992068059236,-510.44699887344865,0.07061308080526092,-110.22479327853172,0.06383967745385508,6.168923,6.513342,5.7163367,-30.417817395482988,0.19533398113754827,2.159999999999968,1.7000000000000002,-0.539999999999992,1.24,0.9999971955137553,1.6795916385893324e-09,0.07394427348188154,0.004656764784579771,2.4902265330850764,4.54426763675912,31.489353846681745,0.03872109714037268,31.33163852934161,0.04503982916631947,1.006756285396989,0.15397901886951632,-0.7967340343665938,0.12437411062514563,1.006756285396989,0.15397901886951632,-0.7967340343665938,0.12437411062514563,0.9999971951283366,6.107800048443271e-11,0.13570449375001184,1.4775298132044793e-06,0.07439543581622307,0.00019919689465162395,0.5327972035083087,0.1809921753955188,-8.901591600951122,80.82547378106706,-19.71537627019498,2.127376182906289,0.5489931602973996,0.16440259067846696,-8.618261436283262,80.44723356789243,-19.76144676204143,-2.1104079037444308,-0.5513790906595517,-0.16331482784940476,-35.900792224540126,67.22514714651473,-16.351168157484754,2.596321678271181,0.42481911631662683,-30.253329486730458,0.8493960049759295,0.18007605559281292,0.04605964459977585,0.025536960097614747
267,264,1586977844504488576,1586977737129182848,73365,73360,77.2,58.7,10.62,, M0;OtH,106.5,-10.8,-2.8,1.7,-1.3,1.7,33.6,1.7,-6.0,,,0.33,0.0104,1.0,,224.87758464,45.44778108,1.23,1.24,29.8,-32.4,103.07,1.54,1.59,1.56,10.6239,0.0039,1.585,0.08199999999999999,2.57,0.003799289926198945,224.8772466407901,0.019050093232838315,45.44846270038222,0.018040604373484138,29.613953233995492,0.02085156037893559,-35.32086521558036,0.03668844344239011,101.07355578430916,0.0389492727353261,9.993,10.764806,9.166260000000001,-18.99132429453985,0.2597017790134269,224.88730089,45.4639324,0.71,0.71,29.5,-33.07,99.2,0.82,0.85,0.84,8.7853,0.0013,0.8959999999999999,0.018000000000000002,0.9,0.0012186029703656676,224.88697777504132,0.02166711116062384,45.46460646574335,0.019752395298704727,29.633998745265583,0.023950997336982225,-33.68043184967691,0.042607027935907,100.0457731938037,0.04374199681207064,8.402308999999999,8.865122999999999,7.822437299999999,-18.940536941249405,0.14466282838358374,0.6700000000000017,2.44,3.8699999999999903,2.4,0.9999999531929726,9.453454653771236e-09,0.01031945937843504,0.001860979629362447,0.4828576524360092,1.588149766230437,33.745024037964605,0.0272736388975793,33.76786584683482,0.023776382977629053,-1.640433365903455,0.07929547137829712,1.027782590505467,0.08269126954739674,-1.640433365903455,0.07929547137829712,1.027782590505467,0.08269126954739674,0.9999999532086102,1.8321832461724887e-10,0.017527525360825275,3.4315756308485924e-05,0.01032653622204479,3.5834375442476495e-05,0.3190519047572478,0.024313951886992407,13.691592164862904,21.241395282663362,-2.277820108184189,0.0034163833362939044,0.10509584844845676,0.003865984686687085,13.621605758215326,21.54146960693938,-2.184046326344088,-0.0024804794637276473,-0.10614360580164828,-0.0038858683397009486,4.279917023796773,11.866778216660169,11.223323011110296,-0.010679288961100042,0.07175292768259567,-18.936670070308672,0.2659035087883712,0.004356051414232472,0.1923195460508733,0.03757520172182318
271,270,1278391075716738560,1278392381386793856,74666,74674,53.1,58.4,7.8,, G0Vv;BiN,-111.7,-80.7,-1.4,1.7,-1.0,1.7,37.0,1.0,-12.1,0.2,1.3,0.89,0.019,1.0,,228.90954478,33.32118941,0.5,0.61,27.05,83.48,-110.41,0.73,0.39,0.54,7.928999999999999,0.0013,0.624,0.012,0.69,0.005194701315653961,228.91021392922343,0.019036990565562,33.320448089824296,0.02192719677518346,27.06480741585362,0.030721897581215612,82.77566834381797,0.04021904708107532,-110.03991744469583,0.04429368184033646,7.6647086,7.9947395000000006,7.210400999999999,-11.834364260388488,0.1815692108717828,228.87543241,33.31510222,0.34,0.42,26.78,84.74,-111.58,0.16,0.1,0.13,3.6268,0.0003,0.961,0.003,0.96,0.046594274923243945,228.87611313761658,0.30690066071375965,33.31435100645799,0.290264577866834,26.77966968984225,0.3806179140794302,82.54939122507713,0.5540391706500516,-111.90926311757151,0.560306190174242,3.0530630000000003,3.8542235000000002,2.6342778,,,-1.259999999999991,0.49,1.1700000000000017,0.67,0.999999870596418,4.585829897922762e-09,0.018901866385078295,0.0009559689690581594,0.5472910035379317,0.7714561406220806,37.34176005835159,0.5307363005621929,36.94835084672485,0.041940939503710875,0.226277118740839,0.5942582177311269,1.8693456728756814,0.6045998720145784,0.226277118740839,0.5942582177311269,1.8693456728756814,0.6045998720145784,0.9999998706599393,1.390082396746081e-09,0.029140980820967003,0.00015659635975086143,0.01889220019464221,0.00039278908078176365,0.5486104028841573,0.26104385967504284,3.851384827705509,-17.804804998728585,-16.552891938409136,-0.8419623470349933,1.2188282418608054,,10.46762368387507,-10.053676293176261,-22.60465188141708,0.8697412830010052,-1.1789703923441124,0.005159525037798929,3.851384827705509,-17.804804998728585,-16.552891938409136,-0.8419623470349933,1.2188282418608054,,0.2635670342175711,0.3316457915425343,0.7524728272935342,0.19971696690602325
273,271,1277115023753077248,1277185633015465856,75104,75011,50.3,57.6,9.03,, K0;VaR,136.9,184.5,-1.9,2.1,-2.0,2.1,42.2,2.2,-26.2,-0.8,0.9,0.83,0.3337,1.0,,229.91777296,31.84216823,0.62,0.84,23.69,-180.73,138.74,1.21,0.67,0.98,9.1764,0.0022,0.83,0.02,0.85,0.0043290956281934025,229.91633893305743,0.015145397741396019,31.843108824526272,0.020826307553708897,22.010668895961146,0.0276264559709987,-181.02136248644314,0.033034431225058204,139.57325860443393,0.041625268734884216,8.801933,9.246692,8.235059,-26.323283410354122,0.1906020789323989,230.20916798,31.47977003,0.38,0.49,22.97,-179.43,138.14,0.56,0.31,0.43,7.0102,0.0009,0.532,0.003,0.59,0.001679367773705012,230.20775214761116,0.016020093836324825,31.480706936336865,0.018875692558906098,21.79341896945141,0.0263402513586116,-179.3390685145607,0.035752629752975496,139.0581102794593,0.03897091287059208,6.7754784,7.050975,6.401436,-26.819711333215622,0.16987716355559274,-1.299999999999983,0.98,0.6000000000000227,1.41,0.9999706275522184,5.779413057839007e-09,0.328604684932706,0.024692163961139525,1.1436445183702075,3.5013192289136024,45.88541161906421,0.05545863535380528,45.43251296572342,0.0570241333887721,-1.6822939718824443,0.06878706097803369,0.515148324974632,0.0805961816054763,-1.6822939718824443,0.06878706097803369,0.515148324974632,0.0805961816054763,0.9999706261643526,1.7254419215996985e-10,0.43915620517269616,1.2898251445377425e-06,0.349962382925901,0.0008631748623909187,0.1891222022164321,0.10090334765502004,-5.224077360866927,54.673974429350466,11.787606951486957,2.69863303052864,-1.6838682665409692,-0.360789736660454,-5.216315637250682,54.34328894095827,11.645364474213245,-2.682788864788222,1.6710301592493408,0.3582539239154485,-19.862468227106366,37.09959748353546,25.79316669790974,2.158439842832024,-0.8968693310179958,-27.17971327208327,0.6101981523926909,0.08196476018128064,0.5543125996320732,0.09224524042327704
285,284,5931674608438449792,5831891213733627264,79958,80365,327.2,-6.9,11.18,, R;UnK,-3.6,-2.0,21.5,6.8,11.6,6.8,36.6,23.0,-43.9,45.5,10.0,0.21,1.849,0.92,,246.0777987,-59.34403486,4.98,6.38,27.29,-15.43,-16.56,17.1,10.19,10.97,11.3527,0.1477,0.0,0.0,0.0,0.01512221405257114,246.07775360165883,0.03596608639839116,-59.34407006660289,0.021437580786598208,0.13072708142239087,0.04274654452814065,-3.2052247162762733,0.06308741741596648,-5.572016652407143,0.05173390493438815,10.075367,10.614656,9.389044,,,244.81603165,-55.50477921,1.03,0.82,36.8,5.45,17.78,1.17,1.07,0.92,9.4142,0.0046,1.062,0.02,1.03,0.0016516290134113028,244.8160988280481,0.03707210258877819,-55.50465517868823,0.02101719708679752,35.570500167104285,0.036585132912087336,5.6689579175777896,0.06657267046790183,18.411729487325584,0.051028490081145,8.956033999999999,9.548634,8.238617,-0.31018253956581177,0.5225496829326645,-20.88,11.26,-34.34,11.89,0.9976858090543326,3.185614160282328e-08,2.170818502015193,1.6208728842694196,6.180457516004515,0.3839678568291194,28.113183545414504,0.028915099640405933,7649.524407027116,2501.3236134871477,-8.874182633854062,0.1296600878838683,-23.983746139732727,0.10276239501553315,-8.874182633854062,0.1296600878838683,-23.983746139732727,0.10276239501553315,0.9976856352722963,1.8900012095409557e-10,3.8988571765581366,1.59259460519852e-07,261.17314044922784,170.17894593039577,235.78934541575217,73.50178189371488,-0.10207970753931966,-1.9923671853198206,1.645147300794477,5.649249919758329,18.344404225629628,0.15533704617970623,-35.75907399310012,205.9948066718676,-103.01354871713751,897.4338535663652,1491.0694858747759,,-0.17683107618801053,-2.151337855860982,1.3895034730881592,5.649356595103771,18.34383241109802,-0.15412761785738516,116.3233532643148,35.73741373657961,202.22288725753197,64.23778554097109
299,298,1440518669436791296,1440425863783337856,85620,85575,93.4,33.2,8.42,, G0;UnK,-179.9,16.2,-4.5,1.7,-0.5,1.7,45.2,1.1,,,,0.87,0.0423,1.0,,262.31907203,63.869579,0.65,0.7,22.12,0.6,-180.6,0.56,0.56,0.66,8.5609,0.0015,0.708,0.016,0.76,0.005265191484409597,262.3190881558032,0.026532219059562257,63.86835291499926,0.028805537342182167,21.899697085995204,0.0287342322782932,0.8643963375279675,0.052919367459548686,-181.9670384421896,0.05960516789738959,8.251384,8.624513,7.766122,-33.716274385685736,0.18313975999451676,262.4351998,63.85309749,0.6,0.6,22.12,2.53,-181.58,0.47,0.49,0.53,7.79,0.0012,0.581,0.008,0.65,0.006399775843647748,262.4352255772961,0.022857371448287516,63.85186977667368,0.025040334086449862,21.86363744453323,0.02414749038124621,1.5334551362578104,0.049093850126568035,-182.0612407358294,0.05317431418937098,7.519054,7.834522200000001,7.097996000000001,-34.018345885179464,0.1600177076563047,-1.9299999999999997,1.05,0.9800000000000182,1.19,0.9999995599900786,4.9876008428883965e-09,0.04240930054880932,0.002215113923420532,0.464245562253152,0.9170444804974367,45.7380434768433,0.05051579215563021,45.66273204936233,0.05991331953202742,-0.6690587987298429,0.10201321758611673,0.09420229363979615,0.11277948208676056,-0.6690587987298429,0.10201321758611673,0.09420229363979615,0.11277948208676056,0.9999995598808423,2.0658483205005342e-10,0.053755484772387445,1.2615979575774078e-05,0.04287656838370288,0.00011366849992371717,0.16872989129350155,0.05551016048418859,-2.361228258151107,-20.30527805431904,-47.93125010846258,-0.19394152066353954,0.252080455717163,0.011668974670847376,-2.55581664033715,-20.350569978166348,-47.616568221431905,0.1931815761229947,-0.2534948582601828,-0.011480481405811815,-4.334834779947039,-35.16646062155084,-17.39442010329936,-0.3343388156547822,0.29716850922201843,-34.006661938382884,0.18757216414375102,0.022776725791604457,0.14015587947265118,0.07096454216557581
307,309,4505477838068264064,4312046495498949888,92388,92638,43.1,4.9,10.34,, K5;UnK,-285.6,68.6,-9.0,1.8,2.3,1.9,39.9,2.8,,,,0.35,1.3595,0.99,,283.12278607,11.21069539,1.83,1.39,25.09,-186.03,-224.67,1.79,1.92,1.55,10.3566,0.0062,1.569,0.317,2.52,0.0058524987840316975,283.1214832929312,0.03366158491288908,11.209183761031733,0.04389685190594382,26.10798372930817,0.04408793957090711,-189.82959680581158,0.07011914700407416,-224.4772891389048,0.07935801905857352,9.807616000000001,10.480185,9.054025,-22.454556610291068,0.9001340835813505,282.41025874,13.21914865,1.17,0.81,27.29,-196.25,-222.77,0.83,1.15,0.82,8.7121,0.0026,0.73,0.015,0.78,0.0006715661941369888,282.40887962371465,0.036265857412445764,13.21763971015025,0.04042215152448135,26.482934390998945,0.047738618304952206,-199.31329564282632,0.09642836283429862,-223.97914280915168,0.10157627330294952,8.371217999999999,8.772598,7.844920599999999,-54.53579302975841,0.2137258344321601,10.219999999999999,3.07,-1.8999999999999773,2.37,0.9993118270505014,4.583739589366439e-09,1.4190415045648532,0.14684187458940529,3.9015309552270803,4.441432215732457,37.760166046398595,0.06806716081407184,38.30245990529805,0.06468046537910957,9.483698837014742,0.1665475098383728,-0.49814632975312634,0.18093429236152303,9.483698837014742,0.1665475098383728,-0.49814632975312634,0.18093429236152303,0.999311808739657,1.7308422676146533e-10,2.125774124329642,2.673531359560727e-07,1.4109476267731775,0.004925065200504456,1.3820261791580468,0.13350008111331338,-44.27920953638673,35.23286412212633,-51.49614004552686,-5.846092460351684,6.7493517393754985,-1.0066077234740831,-36.766233911525674,5.9116548275443375,-44.34221446140602,3.6913818603513846,-0.7639421051679278,0.996196581833491,-32.87064727357083,-16.617935942447872,-39.02649846512645,-2.2091986423730248,-3.782595834716716,-55.504869697093525,0.16326353372412683,0.09071003189133936,0.5423294881997336,0.1107735065906921
